project_id,language,url,bytes,created_at,updated_at,year_diff,forked_from,original_project,api_created_at,api_updated_at,api_pushed_at,git_url,ssh_url,clone_url,svn_url,homepage,size,stargazers_count,watchers_count,has_issues,has_projects,has_downloads,has_wiki,has_pages,forks_count,mirror_url,archived,disabled,open_issues_count,forks,open_issues,watchers,compared_date,total_commit,repo
31675261,Python,https://api.github.com/repos/pyosirix/pyosirix,34050403,2016-02-01 22:26:49,2019-05-10 22:07:40,3,0,YES,2016-02-01 22:26:49,2020-02-11 17:58:50,2018-12-03 10:08:50,git://github.com/pyosirix/pyosirix.git,git@github.com:pyosirix/pyosirix.git,https://github.com/pyosirix/pyosirix.git,https://github.com/pyosirix/pyosirix,,82745,18,18,True,True,True,True,False,8,,False,False,6,8,6,18,True,4,pyosirix/pyosirix
32717382,Python,https://api.github.com/repos/PisiLinuxNew/kaptan,11372124,2016-02-25 21:57:41,2019-02-24 01:57:38,3,0,YES,2016-02-25 21:57:41,2020-01-13 17:59:17,2020-01-13 17:59:14,git://github.com/PisiLinuxNew/kaptan.git,git@github.com:PisiLinuxNew/kaptan.git,https://github.com/PisiLinuxNew/kaptan.git,https://github.com/PisiLinuxNew/kaptan,,7637,2,2,True,True,True,True,False,5,,False,False,1,5,1,2,True,65,PisiLinuxNew/kaptan
34611402,Python,https://api.github.com/repos/CEG-FYP-OpenStack/scheduler,17233936,2016-04-07 06:12:22,2018-11-20 16:18:50,2,0,YES,2016-04-07 06:12:22,2016-04-07 06:31:23,2016-04-10 13:45:41,git://github.com/CEG-FYP-OpenStack/scheduler.git,git@github.com:CEG-FYP-OpenStack/scheduler.git,https://github.com/CEG-FYP-OpenStack/scheduler.git,https://github.com/CEG-FYP-OpenStack/scheduler,,112606,0,0,True,True,True,True,False,1,,False,False,0,1,0,0,True,16,CEG-FYP-OpenStack/scheduler
34845713,Python,https://api.github.com/repos/morningstatus/python,35123481,2016-04-11 02:22:13,2019-03-20 14:52:02,2,0,YES,2016-04-11 02:22:13,2019-04-16 09:12:52,2016-04-11 10:42:48,git://github.com/morningstatus/python.git,git@github.com:morningstatus/python.git,https://github.com/morningstatus/python.git,https://github.com/morningstatus/python,,86862,4,4,True,True,True,True,False,6,,False,False,0,6,0,4,True,9,morningstatus/python
34905286,Python,https://api.github.com/repos/antontest/firefox-chrome,13388163,2016-04-12 12:53:00,2019-02-26 07:11:03,2,0,YES,2016-04-12 12:53:00,2019-02-26 07:05:55,2016-08-03 13:31:14,git://github.com/antontest/firefox-chrome.git,git@github.com:antontest/firefox-chrome.git,https://github.com/antontest/firefox-chrome.git,https://github.com/antontest/firefox-chrome,,52389,1,1,True,True,True,True,False,0,,False,False,0,0,0,1,True,3,antontest/firefox-chrome
36769710,Python,https://api.github.com/repos/makeittotop/python-scripts,38270342,2016-05-11 15:58:45,2019-03-30 19:46:37,2,0,YES,2016-05-11 15:58:45,2019-03-30 19:41:32,2016-08-21 15:27:58,git://github.com/makeittotop/python-scripts.git,git@github.com:makeittotop/python-scripts.git,https://github.com/makeittotop/python-scripts.git,https://github.com/makeittotop/python-scripts,,125746,2,2,True,True,True,True,False,0,,False,False,0,0,0,2,True,4,makeittotop/python-scripts
38021184,Python,https://api.github.com/repos/laclim/MyWebsite,10863768,2016-06-01 07:05:49,2019-01-30 17:37:05,2,0,YES,2016-06-01 07:05:49,2019-01-30 17:32:08,2019-01-30 17:31:59,git://github.com/laclim/MyWebsite.git,git@github.com:laclim/MyWebsite.git,https://github.com/laclim/MyWebsite.git,https://github.com/laclim/MyWebsite,,8818,0,0,True,True,True,True,False,0,,False,False,0,0,0,0,True,2,laclim/MyWebsite
43033531,Python,https://api.github.com/repos/castrPS/CDU,34668571,2016-08-06 02:05:58,2019-02-19 11:11:05,2,0,YES,2016-08-06 02:05:58,2019-02-19 11:05:42,2016-08-07 10:43:38,git://github.com/prado-rafa/CDU.git,git@github.com:prado-rafa/CDU.git,https://github.com/prado-rafa/CDU.git,https://github.com/prado-rafa/CDU,,71524,0,0,True,True,True,True,False,0,,False,False,0,0,0,0,True,4,castrPS/CDU
47727488,Python,https://api.github.com/repos/metamorph-inc/openmeta-mms,77407686,2016-10-05 16:29:54,2019-05-14 08:35:11,2,0,YES,2016-10-05 16:29:54,2020-03-10 08:30:08,2020-03-10 08:30:05,git://github.com/metamorph-inc/openmeta-mms.git,git@github.com:metamorph-inc/openmeta-mms.git,https://github.com/metamorph-inc/openmeta-mms.git,https://github.com/metamorph-inc/openmeta-mms,http://www.metamorphsoftware.com/openmeta/,909789,9,9,True,True,True,True,False,1,,False,False,2,1,2,9,True,918,metamorph-inc/openmeta-mms
48762605,Python,https://api.github.com/repos/jdlubrano/lambda_converters,24800330,2016-10-20 01:14:19,2019-01-03 21:26:55,2,0,YES,2016-10-20 01:14:19,2017-10-30 15:51:47,2017-12-06 18:41:08,git://github.com/jdlubrano/lambda_converters.git,git@github.com:jdlubrano/lambda_converters.git,https://github.com/jdlubrano/lambda_converters.git,https://github.com/jdlubrano/lambda_converters,,67192,1,1,True,True,True,True,False,4,,False,False,0,4,0,1,True,24,jdlubrano/lambda_converters
52515283,Python,https://api.github.com/repos/Matchoc/python_env,37417537,2016-12-07 03:06:13,2019-05-22 08:42:35,2,0,YES,2016-12-07 03:06:13,2019-05-22 08:37:55,2019-05-22 08:37:31,git://github.com/Matchoc/python_env.git,git@github.com:Matchoc/python_env.git,https://github.com/Matchoc/python_env.git,https://github.com/Matchoc/python_env,,208903,0,0,True,True,True,True,False,0,,False,False,0,0,0,0,True,9,Matchoc/python_env
52785686,Python,https://api.github.com/repos/happyte/flask-blog,10940775,2016-12-17 08:18:03,2019-05-29 09:03:40,2,0,YES,2016-12-17 08:18:03,2020-02-29 02:05:55,2017-07-17 14:31:04,git://github.com/happyte/flask-blog.git,git@github.com:happyte/flask-blog.git,https://github.com/happyte/flask-blog.git,https://github.com/happyte/flask-blog,www.unrealblue.xin,12172,129,129,True,True,True,True,False,72,,False,False,1,72,1,129,True,48,happyte/flask-blog
52835462,Python,https://api.github.com/repos/wangyum/Anaconda,354985178,2016-12-15 05:26:12,2019-03-27 03:06:05,2,0,YES,2016-12-15 05:26:12,2018-10-20 18:15:17,2018-02-15 09:32:25,git://github.com/wangyum/Anaconda.git,git@github.com:wangyum/Anaconda.git,https://github.com/wangyum/Anaconda.git,https://github.com/wangyum/Anaconda,,935904,10,10,True,True,True,True,False,6,,False,False,1,6,1,10,True,85,wangyum/Anaconda
52841113,Python,https://api.github.com/repos/mnahm5/django-estore,11351165,2016-12-16 10:04:55,2019-04-29 14:21:15,2,0,YES,2016-12-16 10:04:55,2016-12-16 10:06:36,2017-03-15 03:45:54,git://github.com/mnahm5/django-estore.git,git@github.com:mnahm5/django-estore.git,https://github.com/mnahm5/django-estore.git,https://github.com/mnahm5/django-estore,,78091,0,0,True,True,True,True,False,1,,False,False,0,1,0,0,True,103,mnahm5/django-estore
52922816,Python,https://api.github.com/repos/g66shivam/CourseRecommendationSystem,20261504,2016-12-16 09:26:00,2019-04-12 00:01:19,2,0,YES,2016-12-16 09:26:00,2019-04-11 23:56:14,2016-12-16 09:32:55,git://github.com/g66shivam/CourseRecommendationSystem.git,git@github.com:g66shivam/CourseRecommendationSystem.git,https://github.com/g66shivam/CourseRecommendationSystem.git,https://github.com/g66shivam/CourseRecommendationSystem,,3501,4,4,True,True,True,True,False,6,,False,False,0,6,0,4,True,3,g66shivam/CourseRecommendationSystem
53111668,Python,https://api.github.com/repos/samborsol/2015PbPbFwdLocal,16362231,2016-12-19 14:45:04,2019-01-25 04:13:17,2,0,YES,2016-12-19 14:45:04,2019-01-25 04:11:38,2016-12-19 15:18:50,git://github.com/samborsol/2015PbPbFwdLocal.git,git@github.com:samborsol/2015PbPbFwdLocal.git,https://github.com/samborsol/2015PbPbFwdLocal.git,https://github.com/samborsol/2015PbPbFwdLocal,,6520,1,1,True,True,True,True,False,0,,False,False,0,0,0,1,True,4,samborsol/2015PbPbFwdLocal
53262729,Python,https://api.github.com/repos/dtuggener/CharSplit,43074678,2016-12-21 16:55:15,2019-05-03 13:06:33,2,0,YES,2016-12-21 16:55:15,2020-02-26 16:25:51,2019-09-25 03:01:40,git://github.com/dtuggener/CharSplit.git,git@github.com:dtuggener/CharSplit.git,https://github.com/dtuggener/CharSplit.git,https://github.com/dtuggener/CharSplit,,26705,41,41,True,True,True,True,False,11,,False,False,7,11,7,41,True,4,dtuggener/CharSplit
56567840,Python,https://api.github.com/repos/ininex/geofire-python,13368780,2017-02-07 06:48:54,2019-05-21 08:11:16,2,0,YES,2017-02-07 06:48:54,2019-05-21 19:01:15,2018-01-19 08:54:04,git://github.com/ininex/geofire-python.git,git@github.com:ininex/geofire-python.git,https://github.com/ininex/geofire-python.git,https://github.com/ininex/geofire-python,,23017,5,5,True,True,True,True,False,1,,False,False,1,1,1,5,True,10,ininex/geofire-python
57133846,Python,https://api.github.com/repos/BigChief45/zenoss-core-425,63607551,2017-02-14 08:20:01,2019-03-07 22:50:57,2,0,YES,2017-02-14 08:20:01,2017-03-24 08:18:00,2017-02-14 08:23:23,git://github.com/BigChief45/zenoss-core-425.git,git@github.com:BigChief45/zenoss-core-425.git,https://github.com/BigChief45/zenoss-core-425.git,https://github.com/BigChief45/zenoss-core-425,,136741,0,0,True,False,True,False,False,5,,False,False,0,5,0,0,True,2,BigChief45/zenoss-core-425
57321820,Python,https://api.github.com/repos/twof/BottleFlipBot,12187231,2017-02-16 21:39:56,2019-04-30 22:57:34,2,0,YES,2017-02-16 21:39:56,2019-07-15 22:49:08,2017-02-16 23:15:52,git://github.com/twof/BottleFlipBot.git,git@github.com:twof/BottleFlipBot.git,https://github.com/twof/BottleFlipBot.git,https://github.com/twof/BottleFlipBot,,70276,2,2,True,True,True,True,False,0,,False,False,0,0,0,2,True,8,twof/BottleFlipBot
57421331,Python,https://api.github.com/repos/Easylovexjl/ns3-xjl,40368866,2017-02-17 11:34:18,2019-03-06 06:22:04,2,0,YES,2017-02-17 11:34:18,2017-02-17 11:55:33,2017-04-01 13:50:37,git://github.com/Easylovexjl/ns3-xjl.git,git@github.com:Easylovexjl/ns3-xjl.git,https://github.com/Easylovexjl/ns3-xjl.git,https://github.com/Easylovexjl/ns3-xjl,,25317,0,0,True,True,True,True,True,2,,False,False,1,2,1,0,True,17,Easylovexjl/ns3-xjl
57439611,Python,https://api.github.com/repos/shkupfer/sklearn_modified_tree,13147389,2017-02-17 18:21:37,2019-03-11 18:10:46,2,0,YES,2017-02-17 18:21:37,2019-03-11 18:05:33,2017-02-17 23:02:46,git://github.com/shkupfer/sklearn_modified_tree.git,git@github.com:shkupfer/sklearn_modified_tree.git,https://github.com/shkupfer/sklearn_modified_tree.git,https://github.com/shkupfer/sklearn_modified_tree,,30899,1,1,True,True,True,True,False,0,,False,False,0,0,0,1,True,2,shkupfer/sklearn_modified_tree
